"장소ID","장소명","도로명주소","위도","경도","등록일시","수정일시","지번주소","사용여부"
3075,"어떤날 게하","제주특별자치도 제주시 행원로 114",33.5534708,126.8071829,20/01/07,20/01/07,"제주특별자치도 제주시 구좌읍 행원리 821-1","y"
3095,"호텔","제주특별자치도 제주시 조함해안로 504 골든튤립제주함덕호텔",33.5425069,126.666827,20/01/09,20/01/09,"제주특별자치도 제주시 조천읍 함덕리 1269-19","y"
3096,"버거307","제주특별자치도 제주시 조함해안로 504 골든튤립제주함덕호텔",33.5425828,126.6669712,20/01/09,20/01/09,"제주특별자치도 제주시 조천읍 함덕리 1269-19","y"
3094,"숨어있는 집","제주특별자치도 제주시 공항로 2 국제공항",33.5417319,126.6726661,20/01/09,20/01/09,"제주특별자치도 제주시 조천읍 함덕리 955-5","y"
3097,"에코랜드","제주특별자치도 제주시 남조로 1982",33.4480539,126.6727566,20/01/09,20/01/09,"제주특별자치도 제주시 조천읍 교래리 385-1","y"
3098,"작은 테마파크","제주특별자치도 제주시 비자림로 606",33.4332248,126.6744042,20/01/09,20/01/09,"제주특별자치도 제주시 조천읍 교래리 산56-4","y"
3099,"2093하우스","제주특별자치도 제주시 남조로 2093",33.4524906,126.6620048,20/01/09,20/01/09,"제주특별자치도 제주시 조천읍 교래리 786-21","y"
3100,"깡통흑돼지","제주특별자치도 제주시 신북로 535-1",33.5416429,126.6670714,20/01/09,20/01/09,"제주특별자치도 제주시 조천읍 함덕리 1274","y"
3101,"러브랜드","제주특별자치도 제주시 1100로 2894-72 제주러브랜드",33.4515741,126.4904929,20/01/09,20/01/09,"제주특별자치도 제주시 연동 680-26","y"
3102,"카트","제주특별자치도 제주시 1100로 2894-72 제주러브랜드",33.4617034,126.4849765,20/01/09,20/01/09,"제주특별자치도 제주시 노형동 187-3","y"
3103,"하멜 치즈케이크","제주특별자치도 제주시 노형2길 51-3",33.4784655,126.4761615,20/01/09,20/01/09,"제주특별자치도 제주시 노형동 3814-1","y"
3104,"서우봉","제주특별자치도 제주시 정원로 50 제주탐라도서관",33.5457014,126.6776607,20/01/09,20/01/09,"제주특별자치도 제주시 조천읍 함덕리 169-3","y"
3134,"청어림","제주특별자치도 제주시 원노형7길 10 삼부빌딩",33.4868988,126.4834427,20/01/14,20/01/14,"제주특별자치도 제주시 노형동 911-3","y"
3135,"협재","",33.3891995,126.2465293,20/01/14,20/01/14,"제주특별자치도 제주시 한림읍 협재리 2133-1","y"
3136,"ss","제주특별자치도 서귀포시 중문상로192번길 2",33.2537067,126.2468392,20/01/14,20/01/14,"제주특별자치도 서귀포시 대정읍 동일리 799-2","y"
3157,"용두암","제주특별자치도 제주시 신성마을길 26",33.5157646,126.5122076,20/01/17,20/01/17,"제주특별자치도 제주시 용담2동 488-14","y"
3160,"만장굴","제주특별자치도 제주시 성화로10길 26-6",33.5249244,126.777118,20/01/17,20/01/17,"제주특별자치도 제주시 구좌읍 행원리 3365","y"
3168,"한라수목원","제주특별자치도 제주시 성화로10길 26-6",33.468846,126.4917753,20/01/17,20/01/17,"제주특별자치도 제주시 연동 1010","y"
3172,"제주공항","",33.5051164,126.4920697,20/01/18,20/01/18,"제주특별자치도 제주시 용담2동 833-4","y"
3173,"공항","",33.5042372,126.4890207,20/01/18,20/01/18,"제주특별자치도 제주시 도두동 404-1","y"
3052,"랜디스도넛","제주특별자치도 제주시 애월로 27-1",33.4611653,126.3114364,20/01/01,20/01/01,"제주특별자치도 제주시 애월읍 애월리 2471","y"
3024,"sunset palace","제주특별자치도 제주시 공항로 2 국제공항",33.4590013,126.336574,19/12/27,19/12/27,"제주특별자치도 제주시 애월읍 고내리 785","y"
3026,"메모리아리조트","제주특별자치도 제주시 신엄9길 46",33.372237,126.8737782,19/12/28,19/12/28,"제주특별자치도 서귀포시 성산읍 신산리","y"
3027,"서촌제 김녕점","제주특별자치도 제주시 해맞이해안로 140",33.5634,126.7684374,19/12/28,19/12/28,"제주특별자치도 제주시 구좌읍 김녕리 462-15","y"
3058,"이브이 전동퀵보드","제주특별자치도 제주시 신대로5길 14",33.5174981,126.4991089,20/01/03,20/01/03,"제주특별자치도 제주시 용담2동 1221","y"
3061,"마우돈","제주특별자치도 서귀포시 서성일로 1240",33.4467735,126.9110241,20/01/04,20/01/04,"제주특별자치도 서귀포시 성산읍 고성리 1064-3","y"
3064,"공항","제주특별자치도 제주시 선덕로5길 37 제주중앙중학교",33.4863722,126.5011321,20/01/05,20/01/05,"제주특별자치도 제주시 연동 323-14","y"
3176,"절물","제주특별자치도 제주시 명림로 584 절물휴양림",33.4370137,126.6273653,20/01/19,20/01/19,"제주특별자치도 제주시 봉개동 산78-1","y"
3129,"정석원농장","제주특별자치도 서귀포시 하례로 218-5",33.2666418,126.6228581,20/01/12,20/01/12,"제주특별자치도 서귀포시 남원읍 하례리 404-1","y"
3140,"제주공항","제주특별자치도 서귀포시 표선면 일주동로 6343",33.5044909,126.493353,20/01/14,20/01/14,"제주특별자치도 제주시 용담2동 1946","y"
3181,"신엄리방파제","제주특별자치도 제주시 고내북동길 26",33.4739067,126.3511867,20/01/19,20/01/19,"제주특별자치도 제주시 애월읍 신엄리","y"
3203,"제주공항","",33.4949405,126.4900106,20/01/21,20/01/21,"제주특별자치도 제주시 도두동 171-2","y"
3204,"블랙레이스팬션","제주특별자치도 서귀포시 표선면 일주동로 6343",33.3062153,126.7943253,20/01/21,20/01/21,"제주특별자치도 서귀포시 표선면 세화리 1566-2","y"
3208,"수월봉 별난 횟집","제주특별자치도 제주시 한경면 노을해안로 1150",33.3085906,126.1646444,20/01/21,20/01/21,"제주특별자치도 제주시 한경면 고산리 3614","y"
3215,"그계절","제주특별자치도 제주시 한동로 100",33.5335831,126.8184659,20/01/22,20/01/22,"제주특별자치도 제주시 구좌읍 한동리 2022","y"
3211,"바리민박","제주특별자치도 제주시 고내로13길 19",33.4491454,126.3102402,20/01/22,20/01/22,"제주특별자치도 제주시 애월읍 곽지리 1725-2","y"
3212,"하이렌터카","제주특별자치도 제주시 용해로 58-7",33.511352,126.5026794,20/01/22,20/01/22,"제주특별자치도 제주시 용담2동 920-6","y"
3213,"파더스가든","제주특별자치도 서귀포시 안덕면 병악로 44-33 대성농장",33.2800097,126.3656923,20/01/22,20/01/22,"제주특별자치도 서귀포시 안덕면 상창리 804","y"
3220,"흑돼지거리","제주특별자치도 제주시 관덕로 25 제주목관아",33.5158812,126.5268735,20/01/23,20/01/23,"제주특별자치도 제주시 건입동 1390-1","y"
3221,"제주목관아","제주특별자치도 제주시 관덕로 25 제주목관아",33.5135587,126.5218284,20/01/23,20/01/23,"제주특별자치도 제주시 삼도2동 43-3","y"
3225,"해비치CC","제주특별자치도 서귀포시 태수로608번길 54",33.3500638,126.7308258,20/01/23,20/01/23,"제주특별자치도 서귀포시 남원읍 신흥리 산20","y"
3228,"만월당","제주특별자치도 제주시 월정3길 14",33.5527822,126.7918516,20/01/23,20/01/23,"제주특별자치도 제주시 구좌읍 월정리 316","y"
3229,"덴드리","제주특별자치도 서귀포시 일주동로 5246",33.3705656,126.8694523,20/01/23,20/01/23,"제주특별자치도 서귀포시 성산읍 삼달리 85-1","y"
3235,"베케","제주특별자치도 서귀포시 효돈로 64-6",33.2612534,126.6039547,20/01/23,20/01/23,"제주특별자치도 서귀포시 효돈동 1077-1","y"
3236,"카페차롱","제주특별자치도 서귀포시 효돈로 64-6",33.256307,126.3530075,20/01/23,20/01/23,"제주특별자치도 서귀포시 안덕면 감산리 411","y"
3237,"더리트리브","제주특별자치도 서귀포시 효돈로 64-6",33.2317283,126.3430257,20/01/23,20/01/23,"제주특별자치도 서귀포시 안덕면 화순리","y"
3243,"크랩스토리","제주특별자치도 서귀포시 색달중앙로63번길 1",33.2561643,126.4135727,20/01/26,20/01/26,"제주특별자치도 서귀포시 예래동 3383","y"
3239,"한진렌트카","제주특별자치도 제주시 용문로 16",33.5048535,126.4980259,20/01/26,20/01/26,"제주특별자치도 제주시 용담2동 1524","y"
3240,"공항","제주특별자치도 제주시 공항로 2 국제공항",33.5067789,126.492767,20/01/26,20/01/26,"제주특별자치도 제주시 용담2동 2002","y"
3242,"하루독채펜션","",33.2950534,126.5632615,20/01/26,20/01/26,"제주특별자치도 서귀포시 영천동 산17-29","y"
3244,"제주공항","",33.4963694,126.5003916,20/01/26,20/01/26,"제주특별자치도 제주시 연동 12","y"
3245,"마라도가는 여객선","",33.2112759,126.3341032,20/01/27,20/01/27,"대한민국","y"
3156,"제주공항","제주특별자치도 제주시 신성마을길 26",33.4960259,126.4886201,20/01/17,20/01/17,"제주특별자치도 제주시 도두동 249-16","y"
3066,"아비앙또","제주특별자치도 서귀포시 병문로 131",33.458597,126.900171,20/01/05,20/01/05,"제주특별자치도 서귀포시 성산읍 오조리 1573","y"
3145,"제주국제공항","",33.5065476,126.493306,20/01/15,20/01/15,"제주특별자치도 제주시 용담2동 1462-1","y"
3231,"오브젝트 선흘점","제주특별자치도 제주시 선흘서2길 42-40",33.506247,126.6951899,20/01/23,20/01/23,"제주특별자치도 제주시 조천읍 선흘리 2906-1","y"
3205,"공항","",33.5071058,126.4953816,20/01/21,20/01/21,"제주특별자치도 제주시 용담2동 2002-10","y"
3230,"대게나라","제주특별자치도 제주시 구산서길 66",33.4802589,126.5356021,20/01/23,20/01/23,"제주특별자치도 제주시 아라동 2670","y"
3241,"우도천진항","",33.4916924,126.9503173,20/01/26,20/01/26,"제주특별자치도 제주시 우도면 연평리","y"
3249,"카페프렌즈","제주특별자치도 서귀포시 안덕면 신화역사로304번길 139",33.288792,126.3079783,20/01/28,20/01/28,"제주특별자치도 서귀포시 안덕면 서광리 1790-1","y"
3247,"호텔 통 연동","제주특별자치도 제주시 사장1길 28",33.4854327,126.49266,20/01/27,20/01/27,"제주특별자치도 제주시 연동 284-6","y"
3248,"짱구네유채꽃밭","",33.4382342,126.8777579,20/01/27,20/01/27,"제주특별자치도 서귀포시 성산읍 수산리 996-3","y"
3250,"드라마2015","제주특별자치도 제주시 금성5길 42-15",33.4483877,126.3013919,20/01/28,20/01/28,"제주특별자치도 제주시 애월읍 금성리 472-13","y"
3251,"닻","제주특별자치도 제주시 가문동길 41-2",33.4860822,126.3920526,20/01/28,20/01/28,"제주특별자치도 제주시 애월읍 하귀2리 2726","y"
3252,"하갈비국수","제주특별자치도 제주시 애월북서길 52",33.464311,126.3089722,20/01/28,20/01/28,"제주특별자치도 제주시 애월읍 애월리 2555","y"
3253,"해송수산물센타","제주특별자치도 제주시 애월북서길 52",33.4668939,126.3207873,20/01/28,20/01/28,"제주특별자치도 제주시 애월읍 애월리 1772-20","y"
3254,"콴도","제주특별자치도 제주시 애월북서길 52",33.2764296,126.6648929,20/01/28,20/01/28,"제주특별자치도 서귀포시 남원읍 위미리 1991-1","y"
3255,"윤식당","제주특별자치도 서귀포시 위미중앙로241번길 22",33.2744011,126.668134,20/01/28,20/01/28,"제주특별자치도 서귀포시 남원읍 위미리 1675-1","y"
3256,"칠돈가","제주특별자치도 제주시 서천길 1",33.5024448,126.5107706,20/01/28,20/01/28,"제주특별자치도 제주시 용담2동 2695-4","y"
3257,"데일리오아시스","제주특별자치도 제주시 용마로2길 5",33.515121,126.5048106,20/01/28,20/01/28,"제주특별자치도 제주시 용담2동 993-15","y"
3263,"도착","제주특별자치도 제주시 공항로 2 국제공항",33.5065022,126.4922652,20/01/29,20/01/29,"제주특별자치도 제주시 용담2동 2002","y"
3262,"러브랜드","제주특별자치도 제주시 1100로 2894-72 제주러브랜드",33.4523254,126.4881568,20/01/29,20/01/29,"제주특별자치도 제주시 연동 680-26","y"
3265,"티라호텔","제주특별자치도 서귀포시 섭지코지로25번길 41",33.4425328,126.9185503,20/01/29,20/01/29,"제주특별자치도 서귀포시 성산읍 고성리 437-1","y"
3266,"칠돈가","",33.5028987,126.5110749,20/01/29,20/01/29,"제주특별자치도 제주시 용담2동 2621-31","y"
3268,"제주공항","제주특별자치도 제주시 월성로4길 56-3 덕성드림빌리지",33.5003055,126.4995942,20/01/30,20/01/30,"제주특별자치도 제주시 용담2동 1664","y"
3269,"애월리","제주특별자치도 제주시 다호길 58-7",33.463511,126.3244027,20/01/30,20/01/30,"제주특별자치도 제주시 애월읍 애월리 546-2","y"
3270,"협제리","제주특별자치도 제주시 다호길 58-7",33.3905565,126.2379978,20/01/30,20/01/30,"제주특별자치도 제주시 한림읍 협재리 2487-3","y"
3271,"제주공항","제주특별자치도 제주시 다호길 58-7",33.5015419,126.4954459,20/01/30,20/01/30,"제주특별자치도 제주시 용담2동 1917-2","y"
3272,"윈스토리호텔","제주특별자치도 서귀포시 중앙로 8-1",33.245223,126.562273,20/01/30,20/01/30,"제주특별자치도 서귀포시 정방동 488-2","y"
3273,"윈스토리호텔","제주특별자치도 서귀포시 중앙로 8-1",33.245223,126.562273,20/01/30,20/01/30,"제주특별자치도 서귀포시 정방동 488-2","y"
3274,"케니","",33.4881691,126.4828389,20/01/30,20/01/30,"제주특별자치도 제주시 노형동 1297-3","y"
3005,"더스테이 센추리호텔","제주특별자치도 제주시 일주서로 7113",33.4848695,126.4089213,19/12/24,19/12/24,"제주특별자치도 제주시 애월읍 하귀1리 544-2","y"
3006,"제주국제공항","제주특별자치도 제주시 일주서로 7113",33.5045077,126.4930395,19/12/24,19/12/24,"제주특별자치도 제주시 용담2동 1946","y"
3007,"신비의 도로","제주특별자치도 제주시 명림로 584 절물휴양림",33.46169,126.4853567,19/12/24,19/12/24,"제주특별자치도 제주시 노형동 182-12","y"
3031,"소노캄제주","제주특별자치도 서귀포시 표선면 일주동로 6347-17 대명샤인빌리조트",33.3055198,126.7919884,19/12/29,19/12/29,"제주특별자치도 서귀포시 표선면 토산리 17","y"
3012,"용두암","제주특별자치도 제주시 서해안로 687-1",33.5159277,126.5119366,19/12/25,19/12/25,"제주특별자치도 제주시 용담2동 488-5","y"
3029,"주품의교회","제주특별자치도 제주시 신설로9길 39",33.4952933,126.5471405,19/12/29,19/12/29,"제주특별자치도 제주시 이도2동 1952-1","y"
3033,"영실통제소","제주특별자치도 서귀포시 영실로 500 영실통제소",33.3484759,126.4965215,19/12/29,19/12/29,"제주특별자치도 서귀포시 중문동 산1-1","y"
3034,"윗세오름남벽분기점","제주특별자치도 서귀포시 영실로 500 영실통제소",33.3592763,126.5302295,19/12/29,19/12/29,"제주특별자치도 서귀포시 동홍동 산1-1","y"
3035,"한라산","제주특별자치도 제주시 1100로 2070-510 윗세오름대피소",33.3727485,126.5182563,19/12/29,19/12/29,"제주특별자치도 제주시 애월읍 광령리 산183-6","y"
3036,"제주국제공항","제주특별자치도 제주시 1100로 2070-510 윗세오름대피소",33.5066086,126.493148,19/12/29,19/12/29,"제주특별자치도 제주시 용담2동 1462-1","y"
3041,"올인촬영지","제주특별자치도 제주시 한경면 노을해안로 1150",33.1993908,126.2904363,19/12/29,19/12/29,"제주특별자치도 서귀포시 대정읍 상모리 산2","y"
3044,"빛의벙커","제주특별자치도 서귀포시 서성일로1010번길 61-21",33.440001,126.8934432,19/12/31,19/12/31,"제주특별자치도 서귀포시 성산읍 수산리 103","y"
3045,"제주공항","제주특별자치도 제주시 공항로 2 국제공항",33.5065102,126.4927616,20/01/01,20/01/01,"제주특별자치도 제주시 용담2동 2002","y"
3055,"더플래닛","제주특별자치도 서귀포시 중문관광로 93 여미지식물원",33.2542578,126.417159,20/01/02,20/01/02,"제주특별자치도 서귀포시 예래동 2484-1","y"
3048,"남벽분기점","제주특별자치도 제주시 1100로 2070-61 한라산국립공원관리사무소",33.3545195,126.5340286,20/01/01,20/01/01,"제주특별자치도 서귀포시 영천동 산1-2","y"
3053,"SM디지털뮤지엄","제주특별자치도 제주시 애월해안로 516-7",33.4777405,126.3599415,20/01/01,20/01/01,"제주특별자치도 제주시 애월읍 신엄리 2768-7","y"
3059,"친봉산장","제주특별자치도 제주시 송당7길 3",33.4711555,126.7866083,20/01/03,20/01/03,"제주특별자치도 제주시 구좌읍 송당리 1389-6","y"
3062,"이브이 서귀포점 ","",33.2441551,126.5355202,20/01/04,20/01/04,"제주특별자치도 서귀포시 대륜동 480-3","y"
3068,"제주공항","제주특별자치도 제주시 공항로 2 국제공항",33.506841,126.4930807,20/01/06,20/01/06,"제주특별자치도 제주시 용담2동 2002","y"
3076,"노닐SO","",33.3010614,126.7638224,20/01/07,20/01/07,"제주특별자치도 서귀포시 남원읍 신흥리 602-13","y"
3105,"러브도채비","제주특별자치도 제주시 1100로 2894-72 제주러브랜드",33.4517185,126.4880793,20/01/09,20/01/09,"제주특별자치도 제주시 연동 680-27","y"
3122,"렌트카","제주특별자치도 제주시 다호북길 7",33.504828,126.4985947,20/01/11,20/01/11,"제주특별자치도 제주시 용담2동 1526","y"
3109,"코델리아호텔","",33.2387556,126.5781455,20/01/10,20/01/10,"대한민국","y"
3124,"오설록","",33.2895272,126.3040605,20/01/12,20/01/12,"제주특별자치도 서귀포시 안덕면 서광리 1435-3","y"
3125,"이호테우","",33.4935176,126.4521362,20/01/12,20/01/12,"제주특별자치도 제주시 이호동 1478","y"
3126,"비자림","",33.4741488,126.8119151,20/01/12,20/01/12,"제주특별자치도 제주시 구좌읍 세화리 3561-2","y"
3127,"성산일출봉","",33.4548945,126.9384341,20/01/12,20/01/12,"제주특별자치도 서귀포시 성산읍 성산리","y"
3161,"성산일출봉","제주특별자치도 제주시 성화로10길 26-6",33.4543082,126.8940849,20/01/17,20/01/17,"제주특별자치도 서귀포시 성산읍 오조리 1753","y"
3131,"제주국제공항","제주특별자치도 제주시 귀아랑길 13",33.4922893,126.4976195,20/01/13,20/01/13,"제주특별자치도 제주시 연동 310-13","y"
3141,"카멜리아힐","",33.2879888,126.3708418,20/01/14,20/01/14,"제주특별자치도 서귀포시 안덕면 상창리 2884","y"
3142,"우도천진항","제주특별자치도 서귀포시 표선면 일주동로 6343",33.490979,126.9504598,20/01/14,20/01/14,"제주특별자치도 제주시 우도면 연평리","y"
3143,"마가리따은혜씨","제주특별자치도 서귀포시 일출로 258-11 삼다식당",33.4610508,126.934286,20/01/14,20/01/14,"제주특별자치도 서귀포시 성산읍 성산리 140-8","y"
3008,"파더스 가든","",33.2801252,126.3647197,19/12/25,19/12/25,"제주특별자치도 서귀포시 안덕면 상창리 799","y"
3009,"유탑 유블레스 호텔","제주특별자치도 제주시 조함해안로 502 유탑유블레스호텔",33.5425327,126.6662257,19/12/25,19/12/25,"제주특별자치도 제주시 조천읍 함덕리 1269-9","y"
3011,"제주공항","제주특별자치도 제주시 공항로 2 국제공항",33.5067216,126.4931897,19/12/25,19/12/25,"제주특별자치도 제주시 용담2동 2002","y"
3013,"버드나무집","제주특별자치도 제주시 신북로 525",33.5418272,126.666254,19/12/25,19/12/25,"제주특별자치도 제주시 조천읍 함덕리 1270-2","y"
3018,"사려니숲길 입구","제주특별자치도 서귀포시 남성중로 40",33.3951923,126.6851057,19/12/25,19/12/25,"제주특별자치도 서귀포시 표선면 가시리 산158-1","y"
3019,"렌트카 반납장소","",33.5031144,126.4864324,19/12/25,19/12/25,"제주특별자치도 제주시 도두동 413-1","y"
3020,"빛의벙커:고흐","",33.4395997,126.8996225,19/12/25,19/12/25,"제주특별자치도 서귀포시 성산읍 고성리 2039-22","y"
3030,"수제돈까스연돈","제주특별자치도 서귀포시 일주서로 968-10 장위동유성집",33.2588903,126.4071859,19/12/29,19/12/29,"제주특별자치도 서귀포시 예래동 2156-2","y"
3038,"하나렌트카","제주특별자치도 제주시 성화로1길 5-3",33.5101563,126.5043041,19/12/29,19/12/29,"제주특별자치도 제주시 용담2동 885-4","y"
3039,"mj리조트","제주특별자치도 제주시 해맞이해안로 1651",33.5288672,126.8796106,19/12/29,19/12/29,"제주특별자치도 제주시 구좌읍 하도리 1810","y"
3040,"차귀도수용횟집바다낚시","제주특별자치도 제주시 한경면 노을해안로 1150",33.3083539,126.1647162,19/12/29,19/12/29,"제주특별자치도 제주시 한경면 고산리 3614-3","y"
3112,"테디베어뮤지엄","제주특별자치도 서귀포시 중문관광로110번길 31 테디베어박물관",33.2501677,126.4121207,20/01/10,20/01/10,"제주특별자치도 서귀포시 예래동 2889","y"
3071,"제주스타벅스 용담점","제주특별자치도 제주시 서해안로 380 화이트하우스",33.5122589,126.4845618,20/01/06,20/01/06,"제주특별자치도 제주시 용담2동 2572-4","y"
3078,"제주공항","",33.4828367,126.4922177,20/01/07,20/01/07,"제주특별자치도 제주시 연동 334","y"
3107,"라인렌트카","제주특별자치도 제주시 서문로 4 서림타워",33.509126,126.5120127,20/01/09,20/01/09,"제주특별자치도 제주시 용담1동 243-5","y"
3108,"용연구름다리","제주특별자치도 제주시 서문로 4 서림타워",33.5140422,126.515075,20/01/09,20/01/09,"제주특별자치도 제주시 용담1동 373-3","y"
3113,"제주공항","제주특별자치도 제주시 공항로 2 국제공항",33.5067987,126.4928299,20/01/10,20/01/10,"제주특별자치도 제주시 용담2동 2002","y"
3115,"이디오라게펜션","제주특별자치도 서귀포시 예래로 411",33.2361118,126.3739108,20/01/10,20/01/10,"제주특별자치도 서귀포시 예래동 1566","y"
3119,"제주러브랜드","제주특별자치도 제주시 1100로 2894-72 제주러브랜드",33.4513882,126.4903644,20/01/10,20/01/10,"제주특별자치도 제주시 연동 680-26","y"
3132,"에코펜션","제주특별자치도 제주시 미리내길 187",33.4489606,126.4819906,20/01/14,20/01/14,"제주특별자치도 제주시 노형동 315-10","y"
3133,"오쿠다","제주특별자치도 제주시 구남동8길 1-6",33.4874903,126.5391639,20/01/14,20/01/14,"제주특별자치도 제주시 이도2동 2020-5","y"
3162,"우도","제주특별자치도 제주시 성화로10길 26-6",33.4884483,126.9592943,20/01/17,20/01/17,"제주특별자치도 제주시 우도면 연평리","y"
3163,"성읍민속마을","제주특별자치도 제주시 성화로10길 26-6",33.3852221,126.8007323,20/01/17,20/01/17,"제주특별자치도 서귀포시 표선면 성읍리 778","y"
3164,"정방폭포","제주특별자치도 제주시 성화로10길 26-6",33.2446765,126.5718001,20/01/17,20/01/17,"제주특별자치도 서귀포시 동홍동","y"
3165,"외돌개","제주특별자치도 제주시 성화로10길 26-6",33.2380349,126.5467469,20/01/17,20/01/17,"제주특별자치도 서귀포시 서홍동","y"
3166,"약천사","제주특별자치도 제주시 성화로10길 26-6",33.2419518,126.4591046,20/01/17,20/01/17,"제주특별자치도 서귀포시 대천동 521","y"
3167,"산방산 용머리해안","제주특별자치도 제주시 성화로10길 26-6",33.2393842,126.3143192,20/01/17,20/01/17,"제주특별자치도 서귀포시 안덕면 사계리 산16","y"
3169,"제주국제공항","",33.493675,126.4834943,20/01/17,20/01/17,"제주특별자치도 제주시 연동 2004-1","y"
3177,"숙소","제주특별자치도 제주시 인다15길 5 염광아파트",33.4703402,126.5476683,20/01/19,20/01/19,"제주특별자치도 제주시 아라동 6140-5","y"
3178,"성판악코스","제주특별자치도 제주시 516로 1865 성판악휴게소",33.3847888,126.6191929,20/01/19,20/01/19,"제주특별자치도 제주시 조천읍 교래리 산137-24","y"
3179,"선흘곶","",33.4140996,126.7570444,20/01/19,20/01/19,"제주특별자치도 서귀포시 표선면 성읍리 3177-4","y"
3183,"제주공항","제주특별자치도 제주시 선덕로6길 21",33.5058371,126.493099,20/01/19,20/01/19,"제주특별자치도 제주시 용담2동 1984-5","y"
3037,"제주공항","제주특별자치도 제주시 공항로 2 국제공항",33.504828,126.4928241,19/12/29,19/12/29,"제주특별자치도 제주시 용담2동 1984-8","y"
3043,"온더스톤게스트하우스","",33.440973,126.9062871,19/12/31,19/12/31,"제주특별자치도 서귀포시 성산읍 고성리 1679-1","y"
3056,"고흐의정원","제주특별자치도 서귀포시 삼달신풍로 126-5",33.3733996,126.8440178,20/01/02,20/01/02,"제주특별자치도 서귀포시 성산읍 삼달리 1185-2","y"
3057,"비자숲힐링센터","제주특별자치도 제주시 다랑쉬북로 68-92",33.4855692,126.8104486,20/01/02,20/01/02,"제주특별자치도 제주시 구좌읍 평대리 2981","y"
3063,"까멜리아 힐","",33.2935479,126.5004484,20/01/05,20/01/05,"제주특별자치도 서귀포시 대천동 산10-2","y"
3080,"제주국제공항","",33.506136,126.49279,20/01/08,20/01/08,"제주특별자치도 제주시 용담2동 1462-1","y"
3077,"흥선초등학교","제주특별자치도 서귀포시 일주동로 6642 흥산초등학교",33.3002821,126.7653749,20/01/07,20/01/07,"제주특별자치도 서귀포시 남원읍 신흥리 174-1","y"
3079,"제주공항","제주특별자치도 제주시 공항로 2 국제공항",33.5066058,126.4928035,20/01/08,20/01/08,"제주특별자치도 제주시 용담2동 2002","y"
3083,"제주 공항","제주특별자치도 제주시 다호길 130",33.5030083,126.494051,20/01/09,20/01/09,"제주특별자치도 제주시 용담2동 1959-1","y"
3084,"한라산","제주특별자치도 제주시 1100로 2070-510 윗세오름대피소",33.3658711,126.5245248,20/01/09,20/01/09,"제주특별자치도 제주시 애월읍 광령리 산183-6","y"
3085,"공항","",33.5065227,126.4932438,20/01/09,20/01/09,"제주특별자치도 제주시 용담2동 1462-1","y"
3116,"제주 하멜","제주특별자치도 제주시 노형2길 51-3",33.4786117,126.4761744,20/01/10,20/01/10,"제주특별자치도 제주시 노형동 3814-1","y"
3111,"오설록 티뮤지엄","",33.3048058,126.2893121,20/01/10,20/01/10,"제주특별자치도 서귀포시 안덕면 서광리 1224-44","y"
3106,"제주수련원","제주특별자치도 서귀포시 표선면 일주동로 6337",33.3053472,126.7946501,20/01/09,20/01/09,"제주특별자치도 서귀포시 표선면 세화리 1569","y"
3114,"더아트스테이함덕인제주","제주특별자치도 제주시 조함해안로 504 골든튤립제주함덕호텔",33.5422073,126.6669048,20/01/10,20/01/10,"제주특별자치도 제주시 조천읍 함덕리 1269-19","y"
3117,"헬로키티 아일랜드","제주특별자치도 서귀포시 안덕면 한창로 340 헬로키티 아일랜드",33.2901557,126.3520513,20/01/10,20/01/10,"제주특별자치도 서귀포시 안덕면 상창리 1963-2","y"
3118,"카멜리아힐","제주특별자치도 서귀포시 안덕면 병악로 166 카멜리아힐동백언덕",33.289531,126.3695988,20/01/10,20/01/10,"제주특별자치도 서귀포시 안덕면 상창리 271","y"
3120,"흑돼지거리","제주특별자치도 제주시 1100로 2894-72 제주러브랜드",33.5157029,126.526845,20/01/10,20/01/10,"제주특별자치도 제주시 건입동 1390-1","y"
3121,"공항","제주특별자치도 제주시 다호북길 7",33.50422,126.495415,20/01/11,20/01/11,"제주특별자치도 제주시 용담2동 1611","y"
3123,"소노벨","제주특별자치도 제주시 신북로 577 대명리조트",33.5411933,126.6718501,20/01/11,20/01/11,"제주특별자치도 제주시 조천읍 함덕리 274","y"
3139,"블랙랜드레이스 팬션","제주특별자치도 서귀포시 표선면 일주동로 6343",33.3062193,126.7943397,20/01/14,20/01/14,"제주특별자치도 서귀포시 표선면 세화리 1566-2","y"
3137,"sadsad","제주특별자치도 서귀포시 중문상로192번길 2",33.271207,126.3874571,20/01/14,20/01/14,"제주특별자치도 서귀포시 예래동 2656-3","y"
3159,"함덕해수욕장","제주특별자치도 제주시 성화로10길 26-6",33.5373745,126.6718972,20/01/17,20/01/17,"제주특별자치도 제주시 조천읍 함덕리 4137-1","y"
3144,"해마을 펜션","제주특별자치도 제주시 서해안로 82",33.5032631,126.4583866,20/01/15,20/01/15,"제주특별자치도 제주시 이호동 365-2","y"
3158,"제주 향교","제주특별자치도 제주시 성화로10길 26-6",33.5108924,126.5161389,20/01/17,20/01/17,"제주특별자치도 제주시 용담1동 295-3","y"
3175,"공항","",33.4816555,126.501751,20/01/19,20/01/19,"제주특별자치도 제주시 오라동 3158-2","y"
3180,"삼성혈해물탕","제주특별자치도 제주시 선덕로5길 20",33.4879529,126.4997037,20/01/19,20/01/19,"제주특별자치도 제주시 연동 312-27","y"
